"PetMPA02","ジンガショック","『ジンガ』用のフォトンアーツ。
閃光を伴う衝撃波を発生させ
敵の目をくらませ、気絶させる。"
"PetMPA03","ジンガブレイク","『ジンガ』用のフォトンアーツ。
円を描くような、強力な一撃を放つ。
範囲は狭いが、周囲の敵をなぎ倒せる。"
"PetMPA04","ジンガパルサー","『ジンガ』用のフォトンアーツ。
跳ねるように敵を突き上げて攻撃する。
ヒットした敵に持続ダメージが発生。"
"PetMPA05","ジンガアサルト","『ジンガ』用のフォトンアーツ。
フォトンをまとい、ジグザグに突撃し
その後、プレイヤーの元へと戻る。"
"PetNPA01","エアロシャウト","『エアロ』用のフォトンアーツ。
咆哮と共に気合を溜める。一定時間
特定のフォトンアーツの威力が上がる。"
"PetNPA02","エアロスタッブ","『エアロ』用のフォトンアーツ。
瞬時に敵に近づき、体当たりで攻撃。
攻撃と同時に敵の反対側へ回る。"
"PetNPA03","エアロスラッシュ","『エアロ』用のフォトンアーツ。
双翼のフォトンによる連続攻撃を行う。
幾重にも渡る翼撃は敵を切り刻む。"
"PetNPA04","エアロスパイラル","『エアロ』用のフォトンアーツ。
力を溜め、必殺の一撃を放つ。
ボタンホールドで溜め、離すと発動。"
"PetNPA05","エアロバレット","『エアロ』用のフォトンアーツ。
宙返りと共に羽根弾を発射する。
その後、プレイヤーの元へと戻る。"
"PetOPA01","ポップルプロード","『ポップル』用のフォトンアーツ。
凝縮されたフォトン炸裂弾を発射する。
チャージで威力上昇。"
"PetOPA02","ポップルフォール","『ポップル』用のフォトンアーツ。
フォトンによる重力場を形成し
敵を捕らえ、行動を阻害する。"
"PetOPA03","ポップルテリトリー","『ポップル』用のフォトンアーツ。
激化するフォトンによる攻撃。
ボタンホールドで威力が上昇する。"
"PetOPA04","ポップルチェイサー","『ポップル』用のフォトンアーツ。
敵をなぎ倒して進む追尾弾を発射する。
弾速は速いが、持続性は低い。"
"PetOPA05","ポップルカース","『ポップル』用のフォトンアーツ。
ジェルン効果を持つ追尾弾を敵へ放つ。
ジェルンは攻撃力を低下させる。"
"PetHPA01","レドランレーザー","『レドラン』用のフォトンアーツ。
敵を捕捉しホーミングレーザーを放つ。
複数の敵を同時に捕捉可能。"
"PetHPA02","レドランスラッシュ","『レドラン』用のフォトンアーツ。
周囲の敵に接近攻撃し、なぎ倒す。
その後、プレイヤーの元へと戻る。"
"PetHPA03","レドランマイン","『レドラン』用のフォトンアーツ。
敵に印をつけ、他の遠距離PAで
起爆させて周囲一帯を攻撃する。"
"PetHPA04","レドラングラビティ","『レドラン』用のフォトンアーツ。
敵にフォトン弾を命中させることで
重力場を形成し、敵を引き寄せる。"
"PetHPA05","レドランバースト","『レドラン』用のフォトンアーツ。
大量の気弾を生成し、目標を集中攻撃。
チャージで攻撃回数が増加。"
"PetKPA01","グラスレーザー","『グラス』用のフォトンアーツ。
敵を捕捉しホーミングレーザーを放つ。
複数の敵を同時に捕捉可能。"
"PetKPA02","グラススラッシュ","『グラス』用のフォトンアーツ。
周囲の敵に接近攻撃し、なぎ倒す。
その後、プレイヤーの元へと戻る。"
"PetKPA03","グラスマイン","『グラス』用のフォトンアーツ。
敵に印をつけ、他の遠距離PAで
起爆させて周囲一帯を攻撃する。"
"PetKPA04","グラスグラビティ","『グラス』用のフォトンアーツ。
敵にフォトン弾を命中させることで
重力場を形成し、敵を引き寄せる。"
"PetKPA05","グラスバースト","『グラス』用のフォトンアーツ。
大量の気弾を生成し、目標を集中攻撃。
チャージで攻撃回数が増加。"
"MultiWT02","レ・ザンディア","風と雷の略式複合テクニック。
雷をまとった竜巻で攻撃。ボタン連打で
延長可能。竜巻はＰＰを消費し続ける。"
"MultiFD02","レ・フォメルギア","炎と闇の略式複合テクニック。
炎と闇の槍で、前方に大爆破を行う。
ボタンホールドで突進する。"
"MultiIL02","レ・バーランツィア","氷と光の略式複合テクニック。
氷と光の翼で飛翔し、ボタンホールドで
光弾を放ちながら移動可能。"
"WandPA01","ヘヴィーハンマー","『短杖』用のフォトンアーツ。
非チャージ時は数秒間頑強＆突進攻撃
チャージ時は強力な吹き飛ばし攻撃。"
"SwordGPA01","インペリアルクリーヴ","『大剣』用の解式ＰＡ。
凝縮したフォトンをまとった強烈な
斬撃と共に、巨大な衝撃波を放つ。"
"JetBootsGPA01","テンペストレイド","『魔装脚』用の解式ＰＡ。
回転する円状の衝撃波を連続で放つ。
派生で突進し、目標を蹴り上げる。"
"LauncherGPA01","プロミネンスアサイル","『大砲』用の解式ＰＡ。
空中から一点集中で砲弾を連射し
最後に威力抜群の爆撃を放つ。"
"MachinegunGPA01","カラミティバレット","『双機銃』用の解式ＰＡ。
連射を繰り返し、最後に強力な凝縮弾を
２発放つ。攻撃間に位置調整可。"
"KnuckleGPA01","フェイタルノックアウト","『鋼拳』用の解式ＰＡ。カウンター可。
力を極限までため、強烈なパンチの後
地が割れるほどの衝撃波を叩き付ける。"
"CompoundBowGPA01","セルリアンバリスタ","『強弓』用の解式ＰＡ。凝縮フォトンを
大量に放ち、敵の頭上から降らせる。
方向入力で広範囲攻撃に変化。"
"TypeNon","なし","なし"
"TypeNoUse","フォトンブラスト発動","現在、フォトンブラストを使用出来ません。
フォトンブラストを覚えたマグを
装備してください。"
"Type1_1","ヘリクス・プロイ","貫く力、ヘリクスタイプの具現。
フォトンをまとい、目標に向かって
突進攻撃を行う。"
"Type1_2","ヘリクス・イメラ","貫く力、ヘリクスタイプの具現。
目標へ向けて一足のもと接近し
強力な電撃を周囲に発生させる。"
"Type1_3","ヘリクス・ニフタ","貫く力、ヘリクスタイプの具現。
目標に向かい、衝角での連撃ののち
体躯を活かした踏みつけ攻撃を行う。"
"Type2_1","アイアス・プロイ","譲らぬ力、アイアスタイプの具現。
前方広範囲に向けて、炸裂砲弾を
次々に発射し、殲滅を行う。"
"Type2_2","アイアス・イメラ","譲らぬ力、アイアスタイプの具現。
頭部より発射したフォトンメーザーを
目標周囲へ雨霰のように降らせる。"
"Type2_3","アイアス・ニフタ","譲らぬ力、アイアスタイプの具現。
飛散させた鵬翼はそれぞれが意志を
持ち、目標を撃ち抜く弾丸となる。"
"Type3_1","ケートス・プロイ","惑わぬ力、ケートスタイプの具現。
周囲の大気中フォトンへ働きかけ
ＰＰの自己回復量を増大させる。"
"Type3_2","ケートス・イメラ","惑わぬ力、ケートスタイプの具現。
前方に向けて、フォトンを凝縮した
レーザーで集束砲撃を行う。"
"Type3_3","ケートス・ニフタ","惑わぬ力、ケートスタイプの具現。
空間を遊泳し、フォトンを励起させ
数多の落雷を発生させる。"
"Type4_1","ユリウス・プロイ","揺るがぬ力、ユリウスタイプの具現。
目標に対し、ワープして近付き
複数の腕による連続攻撃を行う。"
"Type4_2","ユリウス・イメラ","揺るがぬ力、ユリウスタイプの具現。
目標へ向けて、確実に仕留める
刺突尖角を撃ち下ろす。"
"Type4_3","ユリウス・ニフタ","揺るがぬ力、ユリウスタイプの具現。
目標周囲に、限定的な超重力場を
発生させ集束、収縮崩壊を行う。"
"Type5_1","イリオス・プロイ","挫けぬ力、イリオスタイプの具現。
主の定めた目標に対し、主と連携して
追加攻撃を行う。"
"Type5_2","イリオス・イメラ","挫けぬ力、イリオスタイプの具現。
主の定めた目標に対し、巨大な剣から
両断の波動を撃ち出す。"
"Type5_3","イリオス・ニフタ","挫けぬ力、イリオスタイプの具現。
主の定めた目標に対し、虚空の彼方
より無慈悲な罰を降らせる。"
"None","なし","なし"
"mag_Basher","SP打撃/乱舞","プレイヤーの周囲を攻撃する。
ヒットごとにPPを回復し
攻撃力アップ効果を得る。"
"mag_VulcanCannon","SP射撃/速射","敵単体に高速射撃を行い
ヒットごとにPPを回復する。"
"mag_TechCharger","SP法撃/集束","効果時間中、法撃の
チャージ時間を短縮する。"
"mag_Reflector","SP技量/鉄壁","攻撃を受けたときに発動。
効果時間中、ダメージを減少させ
打ち上げや吹き飛ばしも防ぐ。"
"SP_WEAPON","？スペシャルウェポン","未鑑定状態の武器。
鑑定ショップで鑑定すれば
詳細を知ることができる。"
"SP_EGG","？スペシャルエッグ","未鑑定状態のエッグ。
鑑定ショップで鑑定すれば
詳細を知ることができる。"
"966624880","守勢練陣 Lv.1","ガードスタンス時の
効果が1%上昇する。"
